Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,none,Intel,Core2 Duo P9400,907,18.9,417,https://cpu.userbenchmark.com/SpeedTest/5017/IntelR-CoreTM2-Duo-CPU-----P9400----240GHz
CPU,none,AMD,Athlon 64 X2 Dual Core 4800+,908,18.9,1330,https://cpu.userbenchmark.com/SpeedTest/2246/AMD-Athlontm-64-X2-Dual-Core-Processor-4800-
CPU,none,Intel,Xeon E5310,909,18.8,22,https://cpu.userbenchmark.com/SpeedTest/21579/IntelR-XeonR-CPU-----------E5310----160GHz
CPU,none,Intel,Celeron B820,910,18.7,1401,https://cpu.userbenchmark.com/SpeedTest/7064/IntelR-CeleronR-CPU-B820---170GHz
CPU,none,Intel,Core2 6700,911,18.7,1439,https://cpu.userbenchmark.com/SpeedTest/3850/IntelR-CoreTM2-CPU----------6700----266GHz
CPU,none,Intel,Core2 Duo T8300,912,18.7,1414,https://cpu.userbenchmark.com/SpeedTest/1921/IntelR-CoreTM2-Duo-CPU-----T8300----240GHz
CPU,none,Intel,Atom Z3770,913,18.6,143,https://cpu.userbenchmark.com/SpeedTest/5592/IntelR-AtomTM-CPU--Z3770----146GHz
CPU,none,Intel,Celeron E3200,914,18.6,500,https://cpu.userbenchmark.com/SpeedTest/6422/IntelR-CeleronR-CPU--------E3200----240GHz
CPU,none,Intel,Core2 Duo P8600,915,18.5,4842,https://cpu.userbenchmark.com/SpeedTest/753/IntelR-CoreTM2-Duo-CPU-----P8600----240GHz
CPU,none,Intel,Core2 Duo E6750,916,18.5,5557,https://cpu.userbenchmark.com/SpeedTest/729/IntelR-CoreTM2-Duo-CPU-----E6750----266GHz
CPU,none,AMD,Athlon II P360,917,18.5,741,https://cpu.userbenchmark.com/SpeedTest/3956/AMD-Athlontm-II-P360-Dual-Core-Processor
CPU,none,AMD,Athlon 64 X2 Dual Core 4600+,918,18.4,1243,https://cpu.userbenchmark.com/SpeedTest/8715/AMD-Athlontm-64-X2-Dual-Core-Processor-4600-
CPU,none,Intel,Celeron N3160,919,18.4,648,https://cpu.userbenchmark.com/SpeedTest/166661/IntelR-CeleronR-CPU--N3160----160GHz
CPU,none,AMD,A4-4300M APU,920,18.3,966,https://cpu.userbenchmark.com/SpeedTest/2001/AMD-A4-4300M-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Celeron 1017U,921,18.2,730,https://cpu.userbenchmark.com/SpeedTest/3839/IntelR-CeleronR-CPU-1017U---160GHz
CPU,none,Intel,Atom x5-Z8500,922,17.9,490,https://cpu.userbenchmark.com/SpeedTest/38612/IntelR-AtomTM-x5-Z8500--CPU---144GHz
CPU,none,Intel,Core2 Duo P7570,923,17.9,133,https://cpu.userbenchmark.com/SpeedTest/7581/IntelR-CoreTM2-Duo-CPU-----P7570----226GHz
CPU,none,AMD,Opteron 4171 HE,924,17.8,28,https://cpu.userbenchmark.com/SpeedTest/5977/AMD-Opterontm-Processor-4171-HE
CPU,none,AMD,Athlon II P340,925,17.8,1111,https://cpu.userbenchmark.com/SpeedTest/380/AMD-Athlontm-II-P340-Dual-Core-Processor
CPU,none,Intel,Core2 Duo E4700,926,17.8,639,https://cpu.userbenchmark.com/SpeedTest/669/IntelR-CoreTM2-Duo-CPU-----E4700----260GHz
CPU,none,Intel,Core i3-2367M,927,17.7,1081,https://cpu.userbenchmark.com/SpeedTest/526/IntelR-CoreTM-i3-2367M-CPU---140GHz
CPU,none,AMD,A4-3330MX APU,928,17.7,494,https://cpu.userbenchmark.com/SpeedTest/6834/AMD-A4-3330MX-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Pentium T4500,929,17.6,3292,https://cpu.userbenchmark.com/SpeedTest/2148/PentiumR-Dual-Core-CPU-------T4500----230GHz
CPU,none,Intel,Celeron B815,930,17.6,1184,https://cpu.userbenchmark.com/SpeedTest/3210/IntelR-CeleronR-CPU-B815---160GHz
CPU,none,Intel,Core2 Duo P8400,931,17.6,3794,https://cpu.userbenchmark.com/SpeedTest/307/IntelR-CoreTM2-Duo-CPU-----P8400----226GHz
CPU,none,Intel,Core2 Duo P9300,932,17.5,174,https://cpu.userbenchmark.com/SpeedTest/602/IntelR-CoreTM2-Duo-CPU-----P9300----226GHz
CPU,none,AMD,A4-5000 APU,933,17.5,4276,https://cpu.userbenchmark.com/SpeedTest/5321/AMD-A4-5000-APU-with-RadeonTM-HD-Graphics
CPU,none,AMD,Athlon 64 X2 Dual Core 4400+,934,17.5,1849,https://cpu.userbenchmark.com/SpeedTest/2330/AMD-Athlontm-64-X2-Dual-Core-Processor-4400-
CPU,none,AMD,Turion II Mobile M500,935,17.4,342,https://cpu.userbenchmark.com/SpeedTest/2912/AMD-Turiontm-II-Dual-Core-Mobile-M500
CPU,none,AMD,Athlon X2 Dual Core BE-2400,936,17.4,47,https://cpu.userbenchmark.com/SpeedTest/10300/AMD-Athlontm-X2-Dual-Core-Processor-BE-2400
CPU,none,AMD,E2-9010 APU (2016 M.SR),937,17.3,86,https://cpu.userbenchmark.com/SpeedTest/175091/AMD-E2-9010-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,none,AMD,Turion II Neo N54L,938,17.3,117,https://cpu.userbenchmark.com/SpeedTest/7165/AMD-Turiontm-II-Neo-N54L-Dual-Core-Processor
CPU,none,Intel,Core i3-2365M,939,17.3,955,https://cpu.userbenchmark.com/SpeedTest/2519/IntelR-CoreTM-i3-2365M-CPU---140GHz
CPU,none,AMD,Athlon Dual Core 4450B,940,17.3,284,https://cpu.userbenchmark.com/SpeedTest/3166/AMD-Athlontm-Dual-Core-Processor-4450B
CPU,none,Intel,Celeron N2930,941,17.3,1001,https://cpu.userbenchmark.com/SpeedTest/13386/IntelR-CeleronR-CPU--N2930----183GHz
CPU,none,Intel,Celeron N3150,942,17.2,1431,https://cpu.userbenchmark.com/SpeedTest/28103/IntelR-CeleronR-CPU--N3150----160GHz
CPU,none,AMD,Athlon Dual Core 4450e,943,17.2,274,https://cpu.userbenchmark.com/SpeedTest/9437/AMD-Athlontm-Dual-Core-Processor-4450e
CPU,none,Intel,Core2 Duo P7550,944,17.2,440,https://cpu.userbenchmark.com/SpeedTest/3099/IntelR-CoreTM2-Duo-CPU-----P7550----226GHz
CPU,none,Intel,Core2 Duo T7700,945,17.2,1050,https://cpu.userbenchmark.com/SpeedTest/2770/IntelR-CoreTM2-Duo-CPU-----T7700----240GHz
CPU,none,Intel,Celeron 2957U,946,17.1,1199,https://cpu.userbenchmark.com/SpeedTest/12071/IntelR-CeleronR-2957U---140GHz
CPU,none,Intel,Core i5 U 470,947,17.1,205,https://cpu.userbenchmark.com/SpeedTest/6244/IntelR-CoreTM-i5-CPU-------U-470----133GHz
CPU,none,Intel,Core2 Duo T6670,948,17.1,976,https://cpu.userbenchmark.com/SpeedTest/2964/IntelR-CoreTM2-Duo-CPU-----T6670----220GHz
CPU,none,AMD,Athlon II P320,949,17.1,1231,https://cpu.userbenchmark.com/SpeedTest/1942/AMD-Athlontm-II-P320-Dual-Core-Processor
CPU,none,AMD,Athlon II M320,950,17,497,https://cpu.userbenchmark.com/SpeedTest/4506/AMD-Athlontm-II-Dual-Core-M320
CPU,none,Intel,Celeron 1007U,951,17,2309,https://cpu.userbenchmark.com/SpeedTest/3995/IntelR-CeleronR-CPU-1007U---150GHz
CPU,none,Intel,Celeron 887,952,16.9,291,https://cpu.userbenchmark.com/SpeedTest/24/IntelR-CeleronR-CPU-887---150GHz
CPU,none,AMD,Athlon 64 X2 Dual Core 4200+,953,16.9,2350,https://cpu.userbenchmark.com/SpeedTest/3258/AMD-Athlontm-64-X2-Dual-Core-Processor-4200-
CPU,none,Intel,Pentium T4400,954,16.8,3416,https://cpu.userbenchmark.com/SpeedTest/1886/PentiumR-Dual-Core-CPU-------T4400----220GHz
CPU,none,Intel,Core2 Duo T6600,955,16.8,4288,https://cpu.userbenchmark.com/SpeedTest/242/IntelR-CoreTM2-Duo-CPU-----T6600----220GHz
CPU,none,AMD,A4-3305M APU,956,16.8,735,https://cpu.userbenchmark.com/SpeedTest/6638/AMD-A4-3305M-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Core2 6600,957,16.7,4240,https://cpu.userbenchmark.com/SpeedTest/984/IntelR-CoreTM2-CPU----------6600----240GHz
CPU,none,Intel,Core i3-2357M,958,16.7,90,https://cpu.userbenchmark.com/SpeedTest/6916/IntelR-CoreTM-i3-2357M-CPU---130GHz
CPU,none,AMD,E2-9000 APU (2016 M.SR),959,16.7,431,https://cpu.userbenchmark.com/SpeedTest/339888/AMD-E2-9000-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,none,Intel,Core2 Duo L9600,960,16.5,82,https://cpu.userbenchmark.com/SpeedTest/1700/IntelR-CoreTM2-Duo-CPU-----L9600----213GHz
CPU,none,Intel,Core2 Duo T8100,961,16.4,1413,https://cpu.userbenchmark.com/SpeedTest/2334/IntelR-CoreTM2-Duo-CPU-----T8100----210GHz
CPU,none,Intel,Celeron B800,962,16.4,1081,https://cpu.userbenchmark.com/SpeedTest/6775/IntelR-CeleronR-CPU-B800---150GHz
CPU,none,Intel,Core2 Duo E4600,963,16.3,3597,https://cpu.userbenchmark.com/SpeedTest/2191/IntelR-CoreTM2-Duo-CPU-----E4600----240GHz
CPU,none,Intel,Core2 Duo P7450,964,16.3,1365,https://cpu.userbenchmark.com/SpeedTest/1597/IntelR-CoreTM2-Duo-CPU-----P7450----213GHz
CPU,none,AMD,A6-7000 APU (2014 M.Ka),965,16.2,136,https://cpu.userbenchmark.com/SpeedTest/27400/AMD-A6-7000-Radeon-R4-5-Compute-Cores-2C-3G
CPU,none,AMD,A4-3300M APU,966,16.2,958,https://cpu.userbenchmark.com/SpeedTest/12812/AMD-A4-3300M-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Celeron N2920,968,16.1,710,https://cpu.userbenchmark.com/SpeedTest/8725/IntelR-CeleronR-CPU--N2920----186GHz
CPU,none,AMD,Athlon 64 X2 Dual Core 4000+,969,16.1,1660,https://cpu.userbenchmark.com/SpeedTest/2436/AMD-Athlontm-64-X2-Dual-Core-Processor-4000-
CPU,none,Intel,Core2 Duo T6570,970,16.1,1379,https://cpu.userbenchmark.com/SpeedTest/438/IntelR-CoreTM2-Duo-CPU-----T6570----210GHz
CPU,none,Intel,Pentium 987,971,16.1,672,https://cpu.userbenchmark.com/SpeedTest/4947/IntelR-PentiumR-CPU-987---150GHz
CPU,none,Intel,Pentium T4300,972,16,3114,https://cpu.userbenchmark.com/SpeedTest/2938/PentiumR-Dual-Core-CPU-------T4300----210GHz
CPU,none,AMD,Athlon II M300,973,15.9,674,https://cpu.userbenchmark.com/SpeedTest/5992/AMD-Athlontm-II-Dual-Core-M300
CPU,none,Intel,Core i3 U 380,974,15.9,306,https://cpu.userbenchmark.com/SpeedTest/8152/IntelR-CoreTM-i3-CPU-------U-380----133GHz
CPU,none,Intel,Core2 Duo T6500,975,15.8,1661,https://cpu.userbenchmark.com/SpeedTest/3474/IntelR-CoreTM2-Duo-CPU-----T6500----210GHz
CPU,none,Intel,Celeron Dual Core T3300,976,15.7,275,https://cpu.userbenchmark.com/SpeedTest/8823/CeleronR-Dual-Core-CPU-------T3300----200GHz
CPU,none,Intel,Core2 T7600,977,15.7,365,https://cpu.userbenchmark.com/SpeedTest/2765/IntelR-CoreTM2-CPU---------T7600----233GHz
CPU,none,Intel,Pentium N3510,978,15.6,183,https://cpu.userbenchmark.com/SpeedTest/11120/IntelR-PentiumR-CPU--N3510----199GHz
CPU,none,Intel,Celeron 877,979,15.5,326,https://cpu.userbenchmark.com/SpeedTest/6414/IntelR-CeleronR-CPU-877---140GHz
CPU,none,Intel,Core2 Duo T6400,980,15.3,2445,https://cpu.userbenchmark.com/SpeedTest/2405/IntelR-CoreTM2-Duo-CPU-----T6400----200GHz
CPU,none,AMD,Turion X2 Ultra Mobile ZM-82,981,15.2,133,https://cpu.userbenchmark.com/SpeedTest/2211/AMD-Turiontm-X2-Ultra-Dual-Core-Mobile-ZM-82
CPU,none,Intel,Core2 Duo P7350,982,15.2,1319,https://cpu.userbenchmark.com/SpeedTest/1998/IntelR-CoreTM2-Duo-CPU-----P7350----200GHz
CPU,none,Intel,Pentium T4200,983,15.2,2774,https://cpu.userbenchmark.com/SpeedTest/451/PentiumR-Dual-Core-CPU-------T4200----200GHz
CPU,none,Intel,Atom Z3740,984,15.1,895,https://cpu.userbenchmark.com/SpeedTest/3256/IntelR-AtomTM-CPU--Z3740----133GHz
CPU,none,AMD,Athlon 64 X2 Dual Core 3800+,985,15,1910,https://cpu.userbenchmark.com/SpeedTest/2362/AMD-Athlontm-64-X2-Dual-Core-Processor-3800-
CPU,none,AMD,Athlon X2 Dual-Core QL-65,986,15,303,https://cpu.userbenchmark.com/SpeedTest/4672/AMD-Athlontm-X2-Dual-Core-QL-65
CPU,none,Intel,Pentium Dual E2200,987,15,4583,https://cpu.userbenchmark.com/SpeedTest/1712/IntelR-PentiumR-Dual--CPU--E2200----220GHz
CPU,none,AMD,Sempron 145,988,15,1570,https://cpu.userbenchmark.com/SpeedTest/6487/AMD-Semprontm-145-Processor
CPU,none,Intel,Atom x5-Z8330,989,15,140,https://cpu.userbenchmark.com/SpeedTest/153094/IntelR-AtomTM-x5-Z8330--CPU---144GHz
CPU,none,AMD,Turion 64 X2 Mobile Technology TL-60,990,14.9,657,https://cpu.userbenchmark.com/SpeedTest/2315/AMD-Turiontm-64-X2-Mobile-Technology-TL-60
CPU,none,Intel,Core2 6420,991,14.9,1155,https://cpu.userbenchmark.com/SpeedTest/1967/IntelR-CoreTM2-CPU----------6420----213GHz
CPU,none,Intel,Core2 Duo L9400,992,14.9,433,https://cpu.userbenchmark.com/SpeedTest/5525/IntelR-CoreTM2-Duo-CPU-----L9400----186GHz
CPU,none,Intel,Pentium D 3.40GHz,993,14.8,2278,https://cpu.userbenchmark.com/SpeedTest/5820/IntelR-PentiumR-D-CPU-340GHz
CPU,none,AMD,E2-3000M APU,994,14.7,469,https://cpu.userbenchmark.com/SpeedTest/6063/AMD-E2-3000M-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Celeron Dual Core T3100,995,14.7,505,https://cpu.userbenchmark.com/SpeedTest/1715/CeleronR-Dual-Core-CPU-------T3100----190GHz
CPU,none,AMD,Athlon 64 X2 Dual Core 3600+,996,14.7,371,https://cpu.userbenchmark.com/SpeedTest/5235/AMD-Athlontm-64-X2-Dual-Core-Processor-3600-
CPU,none,AMD,A6-4455M APU,997,14.7,857,https://cpu.userbenchmark.com/SpeedTest/5941/AMD-A6-4455M-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Core2 Duo E4500,998,14.7,4659,https://cpu.userbenchmark.com/SpeedTest/65/IntelR-CoreTM2-Duo-CPU-----E4500----220GHz
CPU,none,Intel,Celeron E1500,999,14.6,165,https://cpu.userbenchmark.com/SpeedTest/8605/IntelR-CeleronR-CPU--------E1500----220GHz
CPU,none,AMD,Sempron 140,1000,14.6,1240,https://cpu.userbenchmark.com/SpeedTest/3248/AMD-Semprontm-140-Processor
CPU,none,AMD,Athlon X2 Dual Core BE-2300,1001,14.6,31,https://cpu.userbenchmark.com/SpeedTest/12410/AMD-Athlontm-X2-Dual-Core-Processor-BE-2300
CPU,none,Intel,Core2 Duo T5900,1002,14.6,173,https://cpu.userbenchmark.com/SpeedTest/2376/IntelR-CoreTM2-Duo-CPU-----T5900----220GHz
CPU,none,Intel,Pentium 967,1003,14.6,146,https://cpu.userbenchmark.com/SpeedTest/4152/IntelR-PentiumR-CPU-967---130GHz
CPU,none,Intel,Core2 Duo T7500,1004,14.6,2150,https://cpu.userbenchmark.com/SpeedTest/867/IntelR-CoreTM2-Duo-CPU-----T7500----220GHz
CPU,none,Intel,Core i3 U 330,1005,14.5,206,https://cpu.userbenchmark.com/SpeedTest/1602/IntelR-CoreTM-i3-CPU-------U-330----120GHz
CPU,none,Intel,Core2 6400,1006,14.5,2992,https://cpu.userbenchmark.com/SpeedTest/106/IntelR-CoreTM2-CPU----------6400----213GHz
CPU,none,AMD,Athlon X2 Dual-Core QL-64,1007,14.5,257,https://cpu.userbenchmark.com/SpeedTest/3720/AMD-Athlontm-X2-Dual-Core-QL-64
CPU,none,AMD,Turion X2 Dual-Core Mobile RM-70,1008,14.4,304,https://cpu.userbenchmark.com/SpeedTest/199/AMD-Turiontm-X2-Dual-Core-Mobile-RM-70
CPU,none,Intel,Atom Z3740D,1009,14.4,175,https://cpu.userbenchmark.com/SpeedTest/3287/IntelR-AtomTM-CPU--Z3740D---133GHz
CPU,none,Intel,Atom x5-Z8350,1010,14.3,3913,https://cpu.userbenchmark.com/SpeedTest/143924/IntelR-AtomTM-x5-Z8350--CPU---144GHz
CPU,none,AMD,Turion 64 X2 Mobile Technology TL-58,1011,14.2,333,https://cpu.userbenchmark.com/SpeedTest/817/AMD-Turiontm-64-X2-Mobile-Technology-TL-58
CPU,none,Intel,Pentium Dual T3400,1012,14.1,1345,https://cpu.userbenchmark.com/SpeedTest/5174/IntelR-PentiumR-Dual--CPU--T3400----216GHz
CPU,none,Intel,Core2 Duo T5850,1013,14.1,262,https://cpu.userbenchmark.com/SpeedTest/6522/IntelR-CoreTM2-Duo-CPU-----T5850----216GHz
CPU,none,Intel,Core2 T7400,1014,14.1,363,https://cpu.userbenchmark.com/SpeedTest/5780/IntelR-CoreTM2-CPU---------T7400----216GHz
CPU,none,Intel,Pentium D 3.20GHz,1015,14.1,603,https://cpu.userbenchmark.com/SpeedTest/1730/--------------IntelR-PentiumR-D-CPU-320GHz
CPU,none,Intel,Pentium 4 3.80GHz,1016,14,93,https://cpu.userbenchmark.com/SpeedTest/11003/--------------IntelR-PentiumR-4-CPU-380GHz
CPU,none,Intel,Celeron E1400,1017,13.7,233,https://cpu.userbenchmark.com/SpeedTest/2849/IntelR-CeleronR-CPU--------E1400----200GHz
CPU,none,Intel,Core2 4400,1018,13.6,1051,https://cpu.userbenchmark.com/SpeedTest/5093/IntelR-CoreTM2-CPU----------4400----200GHz
CPU,none,Intel,Core2 Duo E4400,1019,13.6,747,https://cpu.userbenchmark.com/SpeedTest/3549/IntelR-CoreTM2-Duo-CPU-----E4400----200GHz
CPU,none,AMD,Athlon 64 4000+,1020,13.5,39,https://cpu.userbenchmark.com/SpeedTest/10241/AMD-Athlontm-64-Processor-4000-
CPU,none,Intel,Core2 Duo T7300,1021,13.5,1594,https://cpu.userbenchmark.com/SpeedTest/2508/IntelR-CoreTM2-Duo-CPU-----T7300----200GHz
CPU,none,Intel,Atom x5-Z8300,1022,13.5,2229,https://cpu.userbenchmark.com/SpeedTest/37765/IntelR-AtomTM-x5-Z8300--CPU---144GHz
CPU,none,AMD,AthlonX2 DualCore QL-60,1023,13.5,17,https://cpu.userbenchmark.com/SpeedTest/6294/AMD-AthlontmX2-DualCore-QL-60
CPU,none,AMD,Athlon LE-1640,1024,13.4,258,https://cpu.userbenchmark.com/SpeedTest/7308/AMD-Athlontm-Processor-LE-1640
CPU,none,Intel,Core2 T7200,1025,13.4,1253,https://cpu.userbenchmark.com/SpeedTest/248/IntelR-CoreTM2-CPU---------T7200----200GHz
CPU,none,Intel,Core2 Duo T5870,1026,13.4,1078,https://cpu.userbenchmark.com/SpeedTest/5377/IntelR-CoreTM2-Duo-CPU-----T5870----200GHz
CPU,none,AMD,Turion 64 X2 Mobile Technology TL-56,1027,13.4,224,https://cpu.userbenchmark.com/SpeedTest/2456/AMD-Turiontm-64-X2-Mobile-Technology-TL-56
CPU,none,Intel,Pentium Dual E2180,1028,13.4,3857,https://cpu.userbenchmark.com/SpeedTest/814/IntelR-PentiumR-Dual--CPU--E2180----200GHz
CPU,none,AMD,A4-4355M APU,1029,13.4,210,https://cpu.userbenchmark.com/SpeedTest/10814/AMD-A4-4355M-APU-with-Radeontm-HD-Graphics
CPU,none,AMD,Athlon 64 X2 Dual Core TK-55,1030,13.3,214,https://cpu.userbenchmark.com/SpeedTest/1927/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-55
CPU,none,Intel,Core2 Duo T5750,1031,13.1,1047,https://cpu.userbenchmark.com/SpeedTest/6581/IntelR-CoreTM2-Duo-CPU-----T5750----200GHz
CPU,none,Intel,Pentium Dual T3200,1032,13.1,1232,https://cpu.userbenchmark.com/SpeedTest/2235/IntelR-PentiumR-Dual--CPU--T3200----200GHz
CPU,none,AMD,E2-9000e APU (2016 M.SR),1033,13.1,895,https://cpu.userbenchmark.com/SpeedTest/321458/AMD-E2-9000e-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,none,Intel,Core2 Duo U9600,1034,13,233,https://cpu.userbenchmark.com/SpeedTest/4270/IntelR-CoreTM2-Duo-CPU-----U9600----160GHz
CPU,none,Intel,Core2 Duo T7250,1035,13,1695,https://cpu.userbenchmark.com/SpeedTest/1781/IntelR-CoreTM2-Duo-CPU-----T7250----200GHz
CPU,none,Intel,Celeron N2840,1036,13,10252,https://cpu.userbenchmark.com/SpeedTest/16086/IntelR-CeleronR-CPU--N2840----216GHz
CPU,none,Intel,Core2 Duo T5800,1037,13,1667,https://cpu.userbenchmark.com/SpeedTest/2272/IntelR-CoreTM2-Duo-CPU-----T5800----200GHz
CPU,none,Intel,Pentium D 3.00GHz,1038,12.8,2574,https://cpu.userbenchmark.com/SpeedTest/3363/IntelR-PentiumR-D-CPU-300GHz
CPU,none,Intel,Core2 6320,1039,12.7,850,https://cpu.userbenchmark.com/SpeedTest/4501/IntelR-CoreTM2-CPU----------6320----186GHz
CPU,none,Intel,Core2 Duo L9300,1040,12.7,89,https://cpu.userbenchmark.com/SpeedTest/5639/IntelR-CoreTM2-Duo-CPU-----L9300----160GHz
CPU,none,Intel,Core2 6300,1041,12.5,3642,https://cpu.userbenchmark.com/SpeedTest/2521/IntelR-CoreTM2-CPU----------6300----186GHz
CPU,none,AMD,Athlon 64 X2 Dual Core TK-53,1042,12.5,104,https://cpu.userbenchmark.com/SpeedTest/9182/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-53
CPU,none,Intel,Core2 4300,1043,12.5,1418,https://cpu.userbenchmark.com/SpeedTest/977/IntelR-CoreTM2-CPU----------4300----180GHz
CPU,none,Intel,Celeron N3060,1044,12.4,6765,https://cpu.userbenchmark.com/SpeedTest/130019/IntelR-CeleronR-CPU--N3060----160GHz
CPU,none,Intel,Celeron N3010,1045,12.3,159,https://cpu.userbenchmark.com/SpeedTest/195388/IntelR-CeleronR-CPU--N3010----104GHz
CPU,none,AMD,V140,1046,12.3,386,https://cpu.userbenchmark.com/SpeedTest/1003/AMD-V140-Processor
CPU,none,Intel,Core2 Duo T5670,1047,12.3,411,https://cpu.userbenchmark.com/SpeedTest/3564/IntelR-CoreTM2-Duo-CPU-----T5670----180GHz
CPU,none,AMD,Turion II Neo N40L,1048,12.2,91,https://cpu.userbenchmark.com/SpeedTest/7/AMD-Turiontm-II-Neo-N40L-Dual-Core-Processor
CPU,none,AMD,Athlon 64 3800+,1049,12.2,192,https://cpu.userbenchmark.com/SpeedTest/2391/AMD-Athlontm-64-Processor-3800-
CPU,none,Intel,Core2 T5600,1050,12.2,703,https://cpu.userbenchmark.com/SpeedTest/6306/IntelR-CoreTM2-CPU---------T5600----183GHz
CPU,none,Intel,Pentium Dual E2160,1051,12.1,2610,https://cpu.userbenchmark.com/SpeedTest/2113/IntelR-PentiumR-Dual--CPU--E2160----180GHz
CPU,none,Intel,Core2 Duo T7100,1052,12.1,748,https://cpu.userbenchmark.com/SpeedTest/2268/IntelR-CoreTM2-Duo-CPU-----T7100----180GHz
CPU,none,AMD,V120,1053,12.1,289,https://cpu.userbenchmark.com/SpeedTest/5365/AMD-V120-Processor
CPU,none,Intel,Pentium Dual T2390,1054,12.1,583,https://cpu.userbenchmark.com/SpeedTest/2090/IntelR-PentiumR-Dual--CPU--T2390----186GHz
CPU,none,AMD,Turion 64 X2 Mobile Technology TL-52,1055,12,120,https://cpu.userbenchmark.com/SpeedTest/1892/AMD-Turiontm-64-X2-Mobile-Technology-TL-52
CPU,none,Intel,Celeron N2830,1056,12,4521,https://cpu.userbenchmark.com/SpeedTest/12104/IntelR-CeleronR-CPU--N2830----216GHz
CPU,none,Intel,Core2 Duo T5550,1057,11.9,713,https://cpu.userbenchmark.com/SpeedTest/1673/IntelR-CoreTM2-Duo-CPU-----T5550----183GHz
CPU,none,AMD,Athlon 64 3400+,1058,11.9,38,https://cpu.userbenchmark.com/SpeedTest/1056/AMD-Athlontm-64-Processor-3400-
CPU,none,Intel,Celeron N2820,1059,11.7,866,https://cpu.userbenchmark.com/SpeedTest/5994/IntelR-CeleronR-CPU--N2820----213GHz
CPU,none,Intel,Pentium 4 3.40GHz,1060,11.6,756,https://cpu.userbenchmark.com/SpeedTest/293/--------------IntelR-PentiumR-4-CPU-340GHz
CPU,none,Intel,Celeron 847,1061,11.6,1771,https://cpu.userbenchmark.com/SpeedTest/457/IntelR-CeleronR-CPU-847---110GHz
CPU,none,Intel,Pentium D 2.80GHz,1062,11.6,2356,https://cpu.userbenchmark.com/SpeedTest/267/--------------IntelR-PentiumR-D-CPU-280GHz
CPU,none,Intel,T2600,1063,11.6,99,https://cpu.userbenchmark.com/SpeedTest/4124/Genuine-IntelR-CPU-----------T2600----216GHz
CPU,none,AMD,Athlon Neo X2 Dual Core L335,1064,11.5,121,https://cpu.userbenchmark.com/SpeedTest/4043/AMD-Athlontm-Neo-X2-Dual-Core-Processor-L335
CPU,none,Intel,Pentium Dual T2370,1065,11.4,419,https://cpu.userbenchmark.com/SpeedTest/4795/IntelR-PentiumR-Dual--CPU--T2370----173GHz
CPU,none,Intel,Celeron 900,1066,11.4,1356,https://cpu.userbenchmark.com/SpeedTest/4381/IntelR-CeleronR-CPU----------900----220GHz
CPU,none,AMD,Athlon 64 3500+,1067,11.2,371,https://cpu.userbenchmark.com/SpeedTest/2498/AMD-Athlontm-64-Processor-3500-
CPU,none,Intel,Celeron N3000,1068,11.2,98,https://cpu.userbenchmark.com/SpeedTest/34511/IntelR-CeleronR-CPU--N3000----104GHz
CPU,none,Intel,Core2 Duo U9400,1069,11.2,373,https://cpu.userbenchmark.com/SpeedTest/12007/IntelR-CoreTM2-Duo-CPU-----U9400----140GHz
CPU,none,Intel,Core2 T5300,1070,11.2,193,https://cpu.userbenchmark.com/SpeedTest/2288/IntelR-CoreTM2-CPU---------T5300----173GHz
CPU,none,Intel,Pentium D 2.66GHz,1071,11.1,308,https://cpu.userbenchmark.com/SpeedTest/4781/-------------IntelR-PentiumR-D--CPU-266GHz
CPU,none,Intel,Core2 Duo T5450,1072,11,670,https://cpu.userbenchmark.com/SpeedTest/5075/IntelR-CoreTM2-Duo-CPU-----T5450----166GHz
CPU,none,Intel,Core2 T5500,1073,11,928,https://cpu.userbenchmark.com/SpeedTest/2561/IntelR-CoreTM2-CPU---------T5500----166GHz
CPU,none,Intel,T2500,1074,11,253,https://cpu.userbenchmark.com/SpeedTest/1958/Genuine-IntelR-CPU-----------T2500----200GHz
CPU,none,Intel,Pentium Dual E2140,1075,11,1267,https://cpu.userbenchmark.com/SpeedTest/4944/IntelR-PentiumR-Dual--CPU--E2140----160GHz
CPU,none,Intel,2140,1076,10.9,760,https://cpu.userbenchmark.com/SpeedTest/6453/Genuine-IntelR-CPU------------2140----160GHz
CPU,none,Intel,Celeron N3050,1077,10.8,5993,https://cpu.userbenchmark.com/SpeedTest/31154/IntelR-CeleronR-CPU--N3050----160GHz
CPU,none,Intel,Pentium 4 3.20GHz,1078,10.7,1943,https://cpu.userbenchmark.com/SpeedTest/7095/--------------IntelR-PentiumR-4-CPU-320GHz
